Run,PL,PF,Vr0,Kw_bar,Ta,Tb,k1_bar,K2,T1,T2,T3,T4,Fitness
1,0.57,0.94,1,0.46532,0.072392,0.066659,0.44518,0.67997,0.090709,0.095796,0.054474,0.082981,7.00E+08
1,0.57,0.95,1,0.95787,0.0038162,0.01019,0.36305,0.12517,0.091009,0.0055624,0.0028394,0.001,8.00E+08
1,0.58,0.75,1,0.15465,0.095724,0.030979,0.54314,0.72584,0.042505,0.086623,0.0035479,0.046207,9.00E+08
1,0.58,0.76,1,0.61964,0.045148,0.098396,0.35634,0.8303,0.017459,0.097396,0.0098191,0.087447,9.00E+08
1,0.58,0.77,1,0.46179,0.054951,0.090953,0.17251,0.72058,0.03587,0.028269,0.025167,0.076738,9.00E+08
1,0.58,0.78,1,0.56054,0.026023,0.031846,0.12589,0.83315,0.047713,0.082772,0.032213,0.084042,9.00E+08
1,0.58,0.79,1,0.39404,0.071985,0.04795,0.58045,0.78295,0.024117,0.083394,0.028514,0.096441,9.00E+08
1,0.58,0.8,1,0.14455,0.085995,0.061497,0.99598,0.88349,0.0041014,0.072126,0.033511,0.080593,8.00E+08
1,0.58,0.81,1,0.42005,0.1,0.013258,0.30168,0.74522,0.032586,0.051258,0.0028379,0.072929,9.00E+08
1,0.58,0.82,1,0.39958,0.02909,0.066355,0.58475,0.29392,0.0027053,0.072557,0.03003,0.078151,8.00E+08
1,0.58,0.83,1,0.31499,0.049387,0.094231,0.15953,0.76649,0.020113,0.05914,0.003189,0.09942,9.00E+08
1,0.58,0.84,1,0.29065,0.093443,0.020374,0.46874,0.76679,0.089156,0.075511,0.0035257,0.065837,9.00E+08
1,0.58,0.85,1,0.37,0.058363,0.084873,0.35909,0.59303,0.083744,0.022735,0.0033752,0.077825,8.00E+08
1,0.58,0.86,1,0.17393,0.066862,0.062933,0.19357,0.78603,0.043737,0.038105,0.01016,0.094264,9.00E+08
1,0.58,0.87,1,0.15006,0.090596,0.017551,0.4721,0.83515,0.021325,0.029511,0.035001,0.098922,9.00E+08
1,0.58,0.88,1,0.11563,0.001,0.1,0.46928,0.64858,0.036871,0.1,0.001,0.1,8.00E+08
1,0.58,0.89,1,0.51127,0.0635,0.001,0.10874,0.13999,0.083726,0.1,0.001,0.06903,8.00E+08
1,0.58,0.9,1,0.5332,0.069329,0.059163,0.31781,0.36596,0.083436,0.024277,0.0080734,0.09137,8.00E+08
1,0.58,0.91,1,0.57278,0.023454,0.081591,1,0.89414,0.0091539,0.044402,0.031528,0.087485,8.00E+08
1,0.58,0.92,1,0.60774,0.09974,0.0049115,0.58315,0.84591,0.05464,0.098953,0.032903,0.077374,8.00E+08
1,0.58,0.93,1,0.43043,0.082986,0.011349,0.3016,0.19076,0.022435,0.083522,0.0067292,0.075666,8.00E+08
1,0.58,0.94,1,0.85004,0.003291,0.062283,0.92273,0.1,0.001,0.093763,0.0033288,0.001,8.00E+08
1,0.58,0.95,1,0.53237,0.078987,0.0049339,0.60915,0.33985,0.056202,0.052349,0.0052984,0.095049,8.00E+08
1,0.59,0.75,1,0.24929,0.047082,0.013059,0.18779,0.73819,0.060646,0.0040745,0.030602,0.082331,9.00E+08
1,0.59,0.76,1,0.11563,0.0073603,0.078843,0.1,0.82249,0.06875,0.046657,0.001,0.08317,9.00E+08
1,0.59,0.77,1,0.11023,0.049155,0.049738,0.38266,0.86876,0.032503,0.040885,0.0085189,0.096745,9.00E+08
1,0.59,0.78,1,0.2673,0.047161,0.025877,0.51098,0.76352,0.0094448,0.013718,0.0063867,0.047986,9.00E+08
1,0.59,0.79,1,0.14325,0.077143,0.020835,0.23604,0.83707,0.016287,0.088741,0.012835,0.094113,9.00E+08
1,0.59,0.8,1,0.31139,0.068724,0.091658,0.32817,0.80484,0.053788,0.085083,0.025075,0.089773,9.00E+08
1,0.59,0.81,1,0.69621,0.012843,0.0463,0.16471,0.72616,0.078256,0.098905,0.014746,0.082368,9.00E+08
1,0.59,0.82,1,0.74555,0.029017,0.055486,0.35605,0.70981,0.00529,0.082315,0.0057645,0.084572,9.00E+08
1,0.59,0.83,1,0.35,0.030369,0.054352,1,0.90751,0.024719,0.1,0.0049248,0.092158,8.00E+08
1,0.59,0.84,1,0.89348,0.022614,0.070374,0.67453,0.76913,0.057192,0.085517,0.015821,0.089779,9.00E+08
1,0.59,0.85,1,0.71795,0.077425,0.099822,0.54339,0.78081,0.084862,0.035988,0.03832,0.096816,9.00E+08
1,0.59,0.86,1,0.10694,0.001,0.1,0.1,0.11563,0.0049063,0.001,0.001,0.093122,8.00E+08
1,0.59,0.87,1,0.86124,0.1,0.099396,0.47472,0.87146,0.0054584,0.068411,0.019265,0.087047,8.00E+08
1,0.59,0.88,1,0.71933,0.01471,0.06773,0.64799,0.87466,0.037532,0.0375,0.070946,0.093611,8.00E+08
1,0.59,0.89,1,0.35848,0.01105,0.024483,0.74176,0.84457,0.031757,0.094995,0.028446,0.078579,8.00E+08
1,0.59,0.9,1,0.24979,0.071504,0.089097,0.41634,0.76695,0.013335,0.069666,0.016795,0.097225,9.00E+08
1,0.59,0.91,1,0.1,0.09473,0.079465,0.1,0.1297,0.080674,0.031344,0.001,0.049336,8.00E+08
1,0.59,0.92,1,0.80018,0.072146,0.079331,0.56282,0.85268,0.037729,0.096919,0.020271,0.082353,8.00E+08
1,0.59,0.93,1,0.91689,0.044926,0.044785,0.72217,0.24049,0.0523,0.042016,0.024237,0.08101,8.00E+08
1,0.59,0.94,1,0.31112,0.08723,0.02946,0.36445,0.23252,0.090982,0.046577,0.063066,0.098199,8.00E+08
1,0.59,0.95,1,0.78651,0.06794,0.027879,0.20678,0.26964,0.026585,0.1,0.029636,0.073662,8.00E+08
1,0.6,0.75,1,0.63878,0.097155,0.008588,0.22152,0.73231,0.04863,0.040629,0.0035852,0.073162,9.00E+08
1,0.6,0.76,1,0.53049,0.031582,0.087893,0.79914,0.37508,0.058136,0.002378,0.029893,0.097547,8.00E+08
1,0.6,0.77,1,0.18999,0.048121,0.039061,0.53281,0.41034,0.0056802,0.055933,0.016295,0.088854,8.00E+08
1,0.6,0.78,1,0.3115,0.045701,0.060878,0.66015,0.85506,0.010934,0.0012878,0.054089,0.094845,9.00E+08
1,0.6,0.79,1,0.14458,0.080693,0.062448,0.65099,0.35404,0.030533,0.058525,0.020687,0.086304,8.00E+08
1,0.6,0.8,1,0.79099,0.013287,0.02291,0.38128,0.7021,0.032545,0.1,0.018385,0.082803,9.00E+08
1,0.6,0.81,1,0.25314,0.063423,0.0096328,0.4733,0.79723,0.059921,0.020515,0.040961,0.094881,9.00E+08
1,0.6,0.82,1,0.10659,0.0017324,0.0049417,0.45748,0.56514,0.0023916,0.012963,0.004418,0.084375,8.00E+08
1,0.6,0.83,1,0.24068,0.062503,0.0068938,0.324,0.79609,0.074569,0.066383,0.015671,0.08441,9.00E+08
1,0.6,0.84,1,0.2565,0.051427,0.010306,0.78921,0.80333,0.007253,0.042084,0.012118,0.066972,9.00E+08
1,0.6,0.85,1,0.12652,0.04755,0.080483,0.17322,0.78596,0.050692,0.04537,0.026714,0.097717,9.00E+08
1,0.6,0.86,1,0.70262,0.058534,0.095737,0.71189,0.23707,0.038298,0.02254,0.01674,0.03708,8.00E+08
1,0.6,0.87,1,0.18222,0.098215,0.079139,0.57846,0.70605,0.096011,0.063399,0.0079943,0.08502,9.00E+08
1,0.6,0.88,1,0.66971,0.0021811,0.0026655,0.58389,0.72376,0.0013618,0.038188,0.015999,0.1,9.00E+08
1,0.6,0.89,1,0.29209,0.010748,0.056354,0.80761,0.82265,0.027059,0.014388,0.015251,0.054954,8.00E+08
1,0.6,0.9,1,0.62144,0.08836,0.021781,0.6357,0.76753,0.029296,0.089657,0.020483,0.065306,8.00E+08
1,0.6,0.91,1,0.4872,0.033034,0.040511,0.12159,0.79581,0.001,0.0087746,0.013321,0.081251,9.00E+08
1,0.6,0.92,1,0.72459,0.063175,0.050974,0.35,0.30546,0.066203,0.040419,0.001,0.087373,8.00E+08
1,0.6,0.93,1,0.24327,0.1,0.098829,0.11563,0.32278,0.033211,0.057607,0.033303,0.1,8.00E+08
1,0.6,0.94,1,0.33728,0.029668,0.039509,0.42433,0.21536,0.032711,0.1,0.0635,0.063894,8.00E+08
1,0.6,0.95,1,0.7888,0.031897,0.097423,0.41769,0.26707,0.075013,0.064243,0.0051273,0.049993,8.00E+08
1,0.5,0.75,1,0.24185,0.0045355,0.070899,0.38539,0.73843,0.05109,0.055174,0.035648,0.091802,9.00E+08
1,0.5,0.76,1,0.37109,0.035444,0.095403,0.68057,0.65724,0.0049755,0.098624,0.0049352,0.070431,9.00E+08
1,0.5,0.77,1,0.28642,0.087317,0.015998,0.15096,0.72349,0.07018,0.054897,0.016924,0.077559,9.00E+08
1,0.5,0.78,1,0.73077,0.089531,0.001,0.95294,0.82129,0.0028975,0.010463,0.001,0.072489,9.00E+08
1,0.5,0.79,1,0.49584,0.023239,0.098277,0.33015,0.77301,0.01781,0.0375,0.018827,0.079276,9.00E+08
1,0.5,0.8,1,0.67484,0.042298,0.057451,0.45464,0.93186,0.0012732,0.096873,0.0087985,0.03289,8.00E+08
1,0.5,0.81,1,0.21439,0.060909,0.04776,0.94212,0.70784,0.04496,0.016174,0.016956,0.090736,9.00E+08
1,0.5,0.82,1,0.13692,0.0084824,0.0093653,0.57696,0.83208,0.0468,0.067097,0.024574,0.071938,9.00E+08
1,0.5,0.83,1,0.61918,0.087766,0.034657,0.23016,0.54205,0.054905,0.069196,0.036137,0.093,7.00E+08
1,0.5,0.84,1,0.14052,0.080244,0.076671,0.96819,0.85773,0.0035797,0.060437,0.011973,0.083156,9.00E+08
1,0.5,0.85,1,0.77475,0.068419,0.052173,0.76156,0.78642,0.0052624,0.07609,0.013903,0.082814,9.00E+08
1,0.5,0.86,1,0.83476,0.029072,0.064325,0.18311,0.88006,0.086934,0.076128,0.026646,0.096011,8.00E+08
1,0.5,0.87,1,0.51345,0.081767,0.051531,0.32659,0.71426,0.056284,0.05967,0.001,0.092935,9.00E+08
1,0.5,0.88,1,0.30247,0.072456,0.053,0.47758,0.28892,0.019,0.093244,0.0070194,0.080688,8.00E+08
1,0.5,0.89,1,0.84325,0.098937,0.02751,0.8116,0.68391,0.022263,0.023465,0.013222,0.090685,8.00E+08
1,0.5,0.9,1,0.23606,0.080905,0.032442,0.27885,0.85467,0.0055725,0.022806,0.0075447,0.061053,8.00E+08
1,0.5,0.91,1,0.1,0.034429,0.1,0.62286,0.1625,0.001,0.070338,0.047451,0.083069,7.00E+08
1,0.5,0.92,1,0.56307,0.020754,0.012446,0.26979,0.66026,0.033016,0.017942,0.0071734,0.098156,8.00E+08
1,0.5,0.93,1,0.80381,0.0085847,0.02608,0.66978,0.77334,0.0659,0.07701,0.0033733,0.0995,9.00E+08
1,0.5,0.94,1,0.30941,0.04284,0.069222,0.1,0.1,0.1,0.1,0.1,0.1,7.00E+08
1,0.5,0.95,1,0.15631,0.045805,0.060469,0.52051,0.25438,0.005425,0.033878,0.0050813,0.05643,8.00E+08
1,0.51,0.75,1,0.17008,0.099822,0.083858,0.42216,0.94749,0.077511,0.071636,0.021346,0.081362,8.00E+08
1,0.51,0.76,1,0.52946,0.060592,0.015583,0.1,0.66604,0.080194,0.047301,0.0010185,0.062602,9.00E+08
1,0.51,0.77,1,0.50573,0.088984,0.060779,0.76983,0.68312,0.024333,0.078185,0.0096459,0.073592,9.00E+08
1,0.51,0.78,1,0.50835,0.057412,0.040842,0.15007,0.85351,0.046086,0.072748,0.029039,0.09298,9.00E+08
1,0.51,0.79,1,0.66034,0.017377,0.099839,0.95163,0.8003,0.048158,0.090984,0.039139,0.092003,9.00E+08
1,0.51,0.8,1,0.91885,0.03393,0.084303,0.5076,0.81562,0.098982,0.023461,0.0015438,0.090027,9.00E+08
1,0.51,0.81,1,0.71237,0.072267,0.043641,0.49608,0.68781,0.082536,0.097512,0.0042264,0.073025,9.00E+08
1,0.51,0.82,1,0.15761,0.062849,0.07103,0.35848,0.85063,0.013383,0.08906,0.030034,0.075039,9.00E+08
1,0.51,0.83,1,0.15565,0.040088,0.076147,0.72051,0.90515,0.015703,0.030478,0.026588,0.055226,8.00E+08
1,0.51,0.84,1,0.1152,0.0389,0.036729,0.31372,0.50095,0.088792,0.086624,0.019804,0.06033,7.00E+08
1,0.51,0.85,1,0.72785,0.056818,0.058463,0.15107,0.80493,0.016049,0.029825,0.0036629,0.086868,9.00E+08
1,0.51,0.86,1,0.27093,0.001,0.039576,0.85697,0.79588,0.001,0.041559,0.027677,0.087984,9.00E+08
1,0.51,0.87,1,0.33488,0.025189,0.019361,0.36982,0.82011,0.030686,0.083517,0.0025029,0.071332,9.00E+08
1,0.51,0.88,1,0.10391,0.043138,0.0066604,0.49487,0.80327,0.034145,0.030893,0.010373,0.079073,9.00E+08
1,0.51,0.89,1,0.1,0.048544,0.089391,0.45454,0.87877,0.027029,0.095696,0.0059241,0.074192,8.00E+08
1,0.51,0.9,1,0.88987,0.010878,0.015413,0.54121,0.76724,0.009934,0.015061,0.0099227,0.080887,9.00E+08
1,0.51,0.91,1,0.2243,0.098498,0.072799,0.12826,0.30544,0.015081,0.045982,0.0089625,0.095814,8.00E+08
1,0.51,0.92,1,0.58211,0.1,0.0083316,0.61364,0.25345,0.06,0.078277,0.0051227,0.058616,8.00E+08
1,0.51,0.93,1,0.90425,0.063394,0.1,0.51037,0.91951,0.072335,0.046134,0.071207,0.093591,8.00E+08
1,0.51,0.94,1,0.54683,0.035743,0.0018622,0.14881,0.23914,0.010201,0.052149,0.010158,0.071073,8.00E+08
1,0.51,0.95,1,1,0.1,0.001,1,0.81867,0.001,0.016625,0.001,0.1,8.00E+08
1,0.52,0.75,1,0.1,0.054874,0.094363,0.18882,0.84752,0.0036288,0.04179,0.011966,0.08877,9.00E+08
1,0.52,0.76,1,0.10296,0.040867,0.025721,0.63925,0.86515,0.001,0.087834,0.0089207,0.085203,9.00E+08
1,0.52,0.77,1,0.35439,0.022529,0.063795,0.39823,0.69511,0.0041604,0.051171,0.029982,0.076248,8.00E+08
1,0.52,0.78,1,0.1,0.001,0.089006,0.80613,0.67968,0.02652,0.001061,0.001,0.1,9.00E+08
1,0.52,0.79,1,0.31587,0.056638,0.060115,0.43205,0.81193,0.053554,0.09255,0.022103,0.090085,9.00E+08
1,0.52,0.8,1,0.97383,0.0039966,0.061236,0.26085,0.83258,0.044811,0.053936,0.027002,0.086326,9.00E+08
1,0.52,0.81,1,0.24415,0.072622,0.055387,0.14206,0.684,0.031844,0.092681,0.015631,0.064516,8.00E+08
1,0.52,0.82,1,0.80875,0.016907,0.062799,0.1,0.76059,0.058806,0.032819,0.0027294,0.1,9.00E+08
1,0.52,0.83,1,0.97297,0.076223,0.046788,0.33614,0.8437,0.03759,0.054024,0.017412,0.070158,9.00E+08
1,0.52,0.84,1,0.49046,0.0093999,0.001,0.44786,0.73659,0.012421,0.068213,0.0081091,0.1,9.00E+08
1,0.52,0.85,1,0.52265,0.0044373,0.0831,0.83361,0.70823,0.074546,0.056459,0.0087839,0.089388,9.00E+08
1,0.52,0.86,1,0.78345,0.094177,0.050817,0.16207,0.85025,0.026341,0.079842,0.020457,0.06167,8.00E+08
1,0.52,0.87,1,0.87402,0.073401,0.067152,0.37166,0.85136,0.0014651,0.022921,0.01389,0.09928,9.00E+08
1,0.52,0.88,1,0.35617,0.0067899,0.017526,0.23655,0.89821,0.060585,0.011733,0.024441,0.082579,8.00E+08
1,0.52,0.89,1,0.31794,0.017883,0.02793,0.95616,0.66127,0.043881,0.029176,0.02222,0.081993,8.00E+08
1,0.52,0.9,1,0.64533,0.065047,0.06926,0.76199,0.84192,0.065955,0.1,0.0029802,0.08638,9.00E+08
1,0.52,0.91,1,0.35167,0.098105,0.094969,0.9987,0.66937,0.039156,0.091134,0.0116,0.064416,8.00E+08
1,0.52,0.92,1,0.1,0.001,0.1,0.1,0.15568,0.1,0.1,0.03566,0.038579,7.00E+08
1,0.52,0.93,1,0.66199,0.032907,0.07578,0.67401,0.81359,0.021687,0.045654,0.020177,0.055963,8.00E+08
1,0.52,0.94,1,0.19343,0.016428,0.084569,0.49455,0.2868,0.043931,0.012176,0.012221,0.082513,8.00E+08
1,0.52,0.95,1,0.18883,0.074718,0.023657,0.56841,0.74546,0.0048251,0.094685,0.023336,0.079462,8.00E+08
1,0.53,0.75,1,0.10781,0.001,0.065255,0.7324,0.68517,0.001,0.051337,0.0016714,0.081478,9.00E+08
1,0.53,0.76,1,0.74645,0.086185,0.063257,0.41822,0.8259,0.0079267,0.018512,0.0075291,0.061999,9.00E+08
1,0.53,0.77,1,0.13971,0.091021,0.084194,0.49302,0.71617,0.046069,0.085455,0.0025397,0.072337,9.00E+08
1,0.53,0.78,1,0.51899,0.031188,0.0020392,0.2558,0.78511,0.0079116,0.053056,0.011454,0.058354,9.00E+08
1,0.53,0.79,1,0.44377,0.094241,0.1,0.33743,0.82079,0.030656,0.085523,0.026135,0.073091,9.00E+08
1,0.53,0.8,1,0.4704,0.011686,0.083219,0.70596,0.79724,0.026204,0.091691,0.016736,0.068727,9.00E+08
1,0.53,0.81,1,0.1625,0.036871,0.054584,0.1,0.67999,0.099625,0.001,0.001,0.1,9.00E+08
1,0.53,0.82,1,0.20177,0.082357,0.086047,0.43917,0.71471,0.017011,0.067148,0.0082463,0.07617,9.00E+08
1,0.53,0.83,1,0.53647,0.053859,0.011368,0.23184,0.93743,0.013308,0.021489,0.044653,0.080569,8.00E+08
1,0.53,0.84,1,0.8147,0.036313,0.1,0.17048,0.91489,0.056816,0.093672,0.015872,0.092255,8.00E+08
1,0.53,0.85,1,0.10537,0.095382,0.095358,0.74895,0.76604,0.024837,0.062205,0.015264,0.09363,9.00E+08
1,0.53,0.86,1,0.59756,0.046502,0.001,0.20896,0.39062,0.060588,0.094792,0.0029047,0.1,8.00E+08
1,0.53,0.87,1,0.10658,0.0079358,0.035438,0.56996,0.67457,0.017366,0.04027,0.007051,0.062673,8.00E+08
1,0.53,0.88,1,0.26521,0.029912,0.07149,0.1,0.79181,0.046622,0.016625,0.0020729,0.066141,9.00E+08
1,0.53,0.89,1,0.80094,0.01587,0.087376,0.78156,0.8186,0.087513,0.038231,0.013412,0.073471,9.00E+08
1,0.53,0.9,1,0.23236,0.059313,0.0057449,0.16752,0.7254,0.0037822,0.06813,0.001,0.088949,9.00E+08
1,0.53,0.91,1,0.797,0.057819,0.1,0.64302,0.86979,0.028562,0.085202,0.013048,0.057211,8.00E+08
1,0.53,0.92,1,0.88727,0.085269,0.001,0.1,0.11563,0.011543,0.075798,0.1,0.096495,7.00E+08
1,0.53,0.93,1,0.30038,0.084287,0.033633,0.83681,0.80986,0.098468,0.064346,0.0092623,0.086542,9.00E+08
1,0.53,0.94,1,0.82519,0.032405,0.05169,1,0.87347,0.061591,0.084344,0.062546,0.1,8.00E+08
1,0.53,0.95,1,0.67278,0.070159,0.01136,0.34249,0.88425,0.090583,0.09886,0.001,0.1,8.00E+08
1,0.54,0.75,1,0.29104,0.09018,0.096729,0.82615,0.88326,0.044898,0.091755,0.023343,0.07625,9.00E+08
1,0.54,0.76,1,0.1,0.0375,0.070697,0.22108,0.93523,0.031184,0.068175,0.0093482,0.042432,8.00E+08
1,0.54,0.77,1,0.41967,0.0097464,0.069467,0.82613,0.79251,0.068793,0.062491,0.026299,0.081623,9.00E+08
1,0.54,0.78,1,0.1683,0.0095367,0.098836,0.55742,0.60923,0.047726,0.038542,0.014539,0.073439,8.00E+08
1,0.54,0.79,1,0.4067,0.045267,0.0046833,0.67314,0.83806,0.082837,0.014766,0.021748,0.092029,9.00E+08
1,0.54,0.8,1,0.32259,0.0035783,0.035396,0.26832,0.74417,0.015193,0.087661,0.027661,0.061937,8.00E+08
1,0.54,0.81,1,0.10472,0.012302,0.096133,0.33342,0.77376,0.037406,0.051586,0.027484,0.09149,9.00E+08
1,0.54,0.82,1,0.23857,0.071305,0.035212,0.65252,0.76746,0.083128,0.078711,0.034684,0.089939,9.00E+08
1,0.54,0.83,1,0.1,0.03829,0.1,0.92079,0.79048,0.05938,0.034766,0.001,0.070671,9.00E+08
1,0.54,0.84,1,0.44396,0.046938,0.1,0.1,0.40366,0.1,0.082999,0.043572,0.099537,7.00E+08
1,0.54,0.85,1,0.96742,0.081817,0.028305,0.64247,0.9293,0.014255,0.040258,0.014845,0.060998,8.00E+08
1,0.54,0.86,1,0.10781,0.031354,0.095085,0.78905,0.21126,0.0025072,0.047206,0.0094761,0.063763,8.00E+08
1,0.54,0.87,1,0.2304,0.038324,0.0037924,0.65244,0.76033,0.01592,0.043314,0.013241,0.1,9.00E+08
1,0.54,0.88,1,0.48211,0.038761,0.09249,0.52952,0.35017,0.037374,0.015905,0.0088403,0.088553,8.00E+08
1,0.54,0.89,1,0.31568,0.021521,0.0587,0.22529,0.89089,0.08815,0.090675,0.0059275,0.086805,8.00E+08
1,0.54,0.9,1,0.29923,0.094786,0.088265,0.68945,0.16836,0.0057273,0.039358,0.03097,0.09945,8.00E+08
1,0.54,0.91,1,0.31301,0.081107,0.064841,0.7127,0.23885,0.018082,0.026991,0.010694,0.076805,8.00E+08
1,0.54,0.92,1,0.71345,0.027233,0.090175,0.12525,0.80688,0.076897,0.082596,0.035881,0.080013,8.00E+08
1,0.54,0.93,1,0.1,0.1,0.081466,0.3796,0.76621,0.030156,0.049501,0.0032214,0.094293,9.00E+08
1,0.54,0.94,1,0.66936,0.079778,0.086169,0.76043,0.69986,0.012426,0.097879,0.012219,0.078092,8.00E+08
1,0.54,0.95,1,0.9513,0.075753,0.060217,0.64567,0.79134,0.046567,0.085584,0.034413,0.096964,8.00E+08
1,0.55,0.75,1,0.22196,0.019859,0.083353,0.98066,0.63668,0.023965,0.068893,0.053759,0.091524,7.00E+08
1,0.55,0.76,1,0.17042,0.0097683,0.014486,0.82304,0.82724,0.034969,0.026262,0.0038855,0.089391,9.00E+08
1,0.55,0.77,1,0.2889,0.0052504,0.0057218,0.68316,0.86676,0.069547,0.090771,0.037478,0.075523,9.00E+08
1,0.55,0.78,1,0.17943,0.041874,0.0081172,0.29378,0.71654,0.047934,0.0056799,0.0021445,0.087056,9.00E+08
1,0.55,0.79,1,0.3886,0.083622,0.038056,0.1,0.74058,0.029643,0.099677,0.015738,0.092244,9.00E+08
1,0.55,0.8,1,0.15041,0.050475,0.001,0.71963,0.84878,0.033932,0.07878,0.032546,0.1,9.00E+08
1,0.55,0.81,1,0.52194,0.035118,0.069026,0.2239,0.85754,0.018603,0.052539,0.032919,0.099292,9.00E+08
1,0.55,0.82,1,0.43402,0.048747,0.084928,0.1326,0.63873,0.062791,0.074143,0.020398,0.07994,8.00E+08
1,0.55,0.83,1,0.1,0.097363,0.045639,0.12191,0.69043,0.1,0.082669,0.001,0.09613,9.00E+08
1,0.55,0.84,1,0.38956,0.026371,0.065404,0.40463,0.20339,0.05839,0.040668,0.050127,0.0815,7.00E+08
1,0.55,0.85,1,0.17218,0.034042,0.074805,0.49073,0.82886,0.031193,0.067845,0.001,0.082985,9.00E+08
1,0.55,0.86,1,0.52863,0.051567,0.022255,0.16588,0.8132,0.03376,0.055213,0.0036322,0.045735,8.00E+08
1,0.55,0.87,1,0.22527,0.061402,0.056965,0.34339,0.37489,0.052646,0.066364,0.044106,0.07805,7.00E+08
1,0.55,0.88,1,0.83956,0.044181,0.049384,0.85578,0.30168,0.081331,0.004427,0.014954,0.069895,8.00E+08
1,0.55,0.89,1,0.89829,0.028023,0.036827,0.7518,0.87081,0.055842,0.084407,0.042183,0.09069,8.00E+08
1,0.55,0.9,1,0.6558,0.061683,0.035763,0.79498,0.90093,0.016115,0.09513,0.012136,0.084394,8.00E+08
1,0.55,0.91,1,0.1,0.075037,0.1,0.2153,0.71454,0.069907,0.055953,0.001,0.093062,8.00E+08
1,0.55,0.92,1,0.73059,0.001,0.032973,0.29313,0.1,0.1,0.001,0.001,0.1,8.00E+08
1,0.55,0.93,1,0.83514,0.094119,0.024519,0.29649,0.79577,0.015378,0.017611,0.034666,0.099988,8.00E+08
1,0.55,0.94,1,0.63834,0.022773,0.072911,0.80171,0.75,0.0062753,0.054227,0.0020869,0.073331,8.00E+08
1,0.55,0.95,1,0.65776,0.041364,0.097217,0.11772,0.18497,0.017795,0.075503,0.05229,0.093113,8.00E+08
1,0.56,0.75,1,0.72791,0.07415,0.010748,0.64534,0.85185,0.0334,0.012964,0.029791,0.094331,9.00E+08
1,0.56,0.76,1,0.56759,0.0086179,0.089104,0.15653,0.80616,0.010766,0.046452,0.010369,0.087932,9.00E+08
1,0.56,0.77,1,0.1773,0.012311,0.029103,0.13177,0.76131,0.057276,0.087205,0.002304,0.051076,9.00E+08
1,0.56,0.78,1,0.56033,0.092945,0.069971,0.37212,0.87011,0.014141,0.049956,0.047286,0.098355,9.00E+08
1,0.56,0.79,1,0.90691,0.052072,0.026531,0.48297,0.9356,0.026881,0.042052,0.028537,0.096513,8.00E+08
1,0.56,0.8,1,0.50999,0.086776,0.086872,0.90591,0.85542,0.012397,0.030024,0.0027313,0.045359,9.00E+08
1,0.56,0.81,1,0.14219,0.059437,0.001,0.62166,0.68146,0.049875,0.001,0.001,0.1,9.00E+08
1,0.56,0.82,1,0.47488,0.045849,0.057676,0.56755,0.88927,0.089887,0.068276,0.03766,0.06193,8.00E+08
1,0.56,0.83,1,0.73554,0.015259,0.052181,0.44151,0.74859,0.0332,0.044943,0.0015258,0.09166,9.00E+08
1,0.56,0.84,1,0.6479,0.1,0.1,0.1625,0.41148,0.033067,0.084702,0.001,0.1,8.00E+08
1,0.56,0.85,1,0.24929,0.084229,0.022795,0.61623,0.92405,0.061889,0.051015,0.0091923,0.058362,8.00E+08
1,0.56,0.86,1,0.36982,0.081045,0.0016666,0.11162,0.73851,0.019106,0.098549,0.001,0.063864,9.00E+08
1,0.56,0.87,1,0.36773,0.049228,0.094032,0.2368,0.20413,0.034996,0.033908,0.0052564,0.071033,8.00E+08
1,0.56,0.88,1,0.87263,0.083196,0.0012441,0.11118,0.88239,0.001,0.001,0.001,0.072266,8.00E+08
1,0.56,0.89,1,0.86159,0.035539,0.0206,0.10103,0.91981,0.054412,0.040638,0.011549,0.085862,8.00E+08
1,0.56,0.9,1,0.12151,0.081551,0.059899,0.28974,0.21698,0.012246,0.022572,0.039676,0.097871,8.00E+08
1,0.56,0.91,1,0.35,0.001,0.1,0.10391,0.78459,0.1,0.0635,0.001,0.1,9.00E+08
1,0.56,0.92,1,0.78756,0.072891,0.075628,0.10098,0.1,0.055624,0.069227,0.017166,0.090529,8.00E+08
1,0.56,0.93,1,0.17007,0.098807,0.059093,0.98204,0.14913,0.0015078,0.047622,0.024126,0.09349,8.00E+08
1,0.56,0.94,1,0.11225,0.053962,0.022213,0.55167,0.81635,0.074348,0.095559,0.0052062,0.076415,8.00E+08
1,0.56,0.95,1,0.79712,0.072932,0.091461,0.40096,0.30557,0.040294,0.061248,0.034219,0.097138,8.00E+08
1,0.57,0.75,1,0.99476,0.052922,0.05885,0.73231,0.63736,0.023261,0.023082,0.0047811,0.082075,9.00E+08
1,0.57,0.76,1,0.39284,0.0021577,0.1,0.23838,0.375,0.1,0.001,0.010267,0.1,8.00E+08
1,0.57,0.77,1,0.10391,0.03921,0.048787,0.60124,0.3184,0.093428,0.087081,0.093222,0.062349,5.00E+08
1,0.57,0.78,1,0.73301,0.084297,0.0056421,0.65289,0.85867,0.066839,0.1,0.045298,0.094165,9.00E+08
1,0.57,0.79,1,0.3378,0.034561,0.086677,0.1735,0.87046,0.054338,0.074191,0.011237,0.067889,9.00E+08
1,0.57,0.8,1,0.39202,0.02465,0.040515,0.32802,0.65418,0.066557,0.010091,0.0023723,0.069119,9.00E+08
